symbol,name,action,category,strategy,confidence,latest_close,support,resistance,target,stoploss,buy_zone,date,rsi,bb_upper,bb_lower,rationale,fundamentals_score,fundamentals_label,fundamentals_details,status,closed_at,days_to_target
HTMEDIA,HTMEDIA,BUY,Stocks,bollinger_rsi,0.797,26.43000030517578,23.15,28.64,27.46,25.64,,2025-10-21,45.84,27.78,26.28,RSI oversold or price at/lower Bollinger band,0.6000000000000001,Better,"{""yf_symbol"":""HTMEDIA.NS"",""trailingPE"":44.266663,""forwardPE"":2.3992774,""priceToBook"":0.36940193,""marketCap"":6143860224,""epsTrailingTwelveMonths"":0.6,""totalRevenue"":18392700928,""fetched_at"":""2025-10-20T15:34:48.421112+00:00""}",,,
HUHTAMAKI,HUHTAMAKI,STRONG SELL,Stocks,bollinger_rsi,0.994,268.2200012207031,206.35,271.8,256.2,276.27,,2025-10-21,73.45,264.45,215.21,RSI overbought and price at/above Bollinger upper band,0.74,Better,"{""yf_symbol"":""HUHTAMAKI.NS"",""trailingPE"":20.084217,""forwardPE"":14.465028,""priceToBook"":1.6269422,""marketCap"":19991410688,""epsTrailingTwelveMonths"":13.18,""totalRevenue"":24660000768,""fetched_at"":""2025-10-20T15:34:48.670499+00:00""}",TARGET_HIT,2025-10-21,0.0
HYBRIDFIN,HYBRIDFIN,STRONG SELL,Stocks,bollinger_rsi,0.904,32.02000045776367,13.06,32.02,30.67,32.98,,2025-10-21,87.02,27.57,9.68,RSI overbought and price at/above Bollinger upper band,0.6799999999999999,Better,"{""yf_symbol"":""HYBRIDFIN.NS"",""trailingPE"":26.70642,""forwardPE"":null,""priceToBook"":2.2094877,""marketCap"":863219136,""epsTrailingTwelveMonths"":1.09,""totalRevenue"":65763000,""fetched_at"":""2025-10-20T15:34:48.891384+00:00""}",TARGET_HIT,2025-10-21,0.0
ICEMAKE,ICEMAKE,BUY,Stocks,bollinger_rsi,0.787,713.25,692.6,819.85,740.79,691.85,,2025-10-21,40.41,775.61,694.48,RSI oversold or price at/lower Bollinger band,0.36,Bad,"{""yf_symbol"":""ICEMAKE.NS"",""trailingPE"":61.84602,""forwardPE"":null,""priceToBook"":8.992723,""marketCap"":11154695168,""epsTrailingTwelveMonths"":11.43,""totalRevenue"":5057974784,""fetched_at"":""2025-10-20T15:34:49.107248+00:00""}",,,
ICICIBANK,ICICIBANK,SELL,Stocks,bollinger_rsi,0.525,1382.0,1342.6,1452.4,1339.52,1423.46,,2025-10-21,46.28,1422.49,1338.64,RSI overbought or price at/above Bollinger upper band,0.78,Best,"{""yf_symbol"":""ICICIBANK.NS"",""trailingPE"":18.902786,""forwardPE"":36.644703,""priceToBook"":2.9602897,""marketCap"":9933569392640,""epsTrailingTwelveMonths"":73.55,""totalRevenue"":1909342994432,""fetched_at"":""2025-10-20T15:34:49.324959+00:00""}",TARGET_HIT,2025-10-21,0.0
ICICIGI,ICICIGI,SELL,Stocks,bollinger_rsi,0.794,2007.0,1805.6,2040.0,1929.1,2067.21,,2025-10-21,64.8,2030.54,1804.07,RSI overbought or price at/above Bollinger upper band,0.46,Bad,"{""yf_symbol"":""ICICIGI.NS"",""trailingPE"":35.893272,""forwardPE"":34.50163,""priceToBook"":6.018807,""marketCap"":999473872896,""epsTrailingTwelveMonths"":56.03,""totalRevenue"":256184107008,""fetched_at"":""2025-10-20T15:34:49.615393+00:00""}",TARGET_HIT,2025-10-21,0.0
ICICIPRULI,ICICIPRULI,BUY,Stocks,bollinger_rsi,0.792,595.2999877929688,578.65,655.9,618.37,577.44,,2025-10-21,47.52,604.47,585.65,RSI oversold or price at/lower Bollinger band,0.36,Bad,"{""yf_symbol"":""ICICIPRULI.NS"",""trailingPE"":66.30556,""forwardPE"":52.452454,""priceToBook"":6.77263,""marketCap"":863000461312,""epsTrailingTwelveMonths"":9.0,""totalRevenue"":578094628864,""fetched_at"":""2025-10-20T15:34:49.827669+00:00""}",,,
IDBI,IDBI,SELL,Stocks,bollinger_rsi,0.797,94.3000030517578,84.11,99.0,90.63,97.13,,2025-10-21,56.7,94.83,89.54,RSI overbought or price at/above Bollinger upper band,0.8400000000000001,Best,"{""yf_symbol"":""IDBI.NS"",""trailingPE"":12.767979,""forwardPE"":19.20408,""priceToBook"":1.6432089,""marketCap"":1012462911488,""epsTrailingTwelveMonths"":7.37,""totalRevenue"":195734192128,""fetched_at"":""2025-10-20T15:34:50.052517+00:00""}",TARGET_HIT,2025-10-21,0.0
IDFCFIRSTB,IDFCFIRSTB,SELL,Stocks,bollinger_rsi,0.798,76.7699966430664,67.57,77.35,73.78,79.07,,2025-10-21,68.91,76.43,67.16,RSI overbought or price at/above Bollinger upper band,0.54,Better,"{""yf_symbol"":""IDFCFIRSTB.NS"",""trailingPE"":44.212643,""forwardPE"":14.517588,""priceToBook"":1.6420842,""marketCap"":627130040320,""epsTrailingTwelveMonths"":1.74,""totalRevenue"":217504006144,""fetched_at"":""2025-10-20T15:34:50.291366+00:00""}",TARGET_HIT,2025-10-21,0.0
IEL,IEL,SELL,Stocks,bollinger_rsi,0.781,19.89999961853028,17.0,22.37,19.14,20.5,,2025-10-21,53.69,20.65,18.24,RSI overbought or price at/above Bollinger upper band,0.5,Better,"{""yf_symbol"":""IEL.NS"",""trailingPE"":null,""forwardPE"":null,""priceToBook"":null,""marketCap"":3833362176,""epsTrailingTwelveMonths"":-7.05,""totalRevenue"":null,""fetched_at"":""2025-10-20T15:34:51.648109+00:00""}",TARGET_HIT,2025-10-21,0.0
IFBAGRO,IFBAGRO,STRONG SELL,Stocks,bollinger_rsi,0.98,1122.3499755859375,735.0,1137.5,1072.51,1156.02,,2025-10-21,78.23,1077.26,754.02,RSI overbought and price at/above Bollinger upper band,0.64,Better,"{""yf_symbol"":""IFBAGRO.NS"",""trailingPE"":31.254509,""forwardPE"":19.522335,""priceToBook"":1.5989246,""marketCap"":9743200256,""epsTrailingTwelveMonths"":33.28,""totalRevenue"":10867699712,""fetched_at"":""2025-10-20T15:34:51.876891+00:00""}",TARGET_HIT,2025-10-21,0.0
IFBIND,IFBIND,SELL,Stocks,bollinger_rsi,0.794,1848.0,1271.0,1905.0,1776.24,1903.44,,2025-10-21,65.64,1828.44,1647.1,RSI overbought or price at/above Bollinger upper band,0.36,Bad,"{""yf_symbol"":""IFBIND.NS"",""trailingPE"":68.29195,""forwardPE"":32.824593,""priceToBook"":8.735238,""marketCap"":73549717504,""epsTrailingTwelveMonths"":26.58,""totalRevenue"":51608600576,""fetched_at"":""2025-10-20T15:34:52.105618+00:00""}",TARGET_HIT,2025-10-21,0.0
IGCL,IGCL,SELL,Stocks,bollinger_rsi,0.798,110.25,97.99,118.99,105.96,113.56,,2025-10-21,57.17,110.57,99.38,RSI overbought or price at/above Bollinger upper band,0.74,Better,"{""yf_symbol"":""IGCL.NS"",""trailingPE"":20.155394,""forwardPE"":null,""priceToBook"":1.9519147,""marketCap"":6970445312,""epsTrailingTwelveMonths"":5.47,""totalRevenue"":6522327040,""fetched_at"":""2025-10-21T19:08:49.983971+00:00""}",TARGET_HIT,2025-10-21,0.0
IIFLCAPS,IIFLCAPS,STRONG SELL,Stocks,bollinger_rsi,0.995,350.45001220703125,272.2,355.0,334.73,360.96,,2025-10-21,73.18,354.27,260.65,RSI overbought and price at/above Bollinger upper band,0.72,Better,"{""yf_symbol"":""IIFLCAPS.NS"",""trailingPE"":16.089386,""forwardPE"":null,""priceToBook"":4.2601976,""marketCap"":107278852096,""epsTrailingTwelveMonths"":21.48,""totalRevenue"":23825414144,""fetched_at"":""2025-10-20T15:34:52.330706+00:00""}",TARGET_HIT,2025-10-21,0.0
IL&FSTRANS,IL&FSTRANS,SELL,Stocks,bollinger_rsi,0.507,3.0199999809265137,2.89,3.46,2.93,3.11,,2025-10-21,43.03,3.14,2.95,RSI overbought or price at/above Bollinger upper band,0.65,Better,"{""yf_symbol"":""IL&FSTRANS.NS"",""trailingPE"":null,""forwardPE"":null,""priceToBook"":-0.0066856015,""marketCap"":993459264,""epsTrailingTwelveMonths"":-20.37,""totalRevenue"":995100032,""fetched_at"":""2025-10-21T19:08:51.859052+00:00""}",TARGET_HIT,2025-10-21,0.0
IMAGICAA,IMAGICAA,BUY,Stocks,bollinger_rsi,0.771,54.380001068115234,50.0,65.16,56.45,52.75,,2025-10-21,48.47,57.19,51.25,RSI oversold or price at/lower Bollinger band,0.48,Bad,"{""yf_symbol"":""IMAGICAA.NS"",""trailingPE"":54.704082,""forwardPE"":38.29286,""priceToBook"":2.3208797,""marketCap"":30335832064,""epsTrailingTwelveMonths"":0.98,""totalRevenue"":3743373056,""fetched_at"":""2025-10-20T15:34:52.546473+00:00""}",,,
INDIAGLYCO,INDIAGLYCO,SELL,Stocks,bollinger_rsi,0.781,986.8499755859376,797.0,1020.0,948.92,1016.46,,2025-10-21,66.91,1021.62,812.42,RSI overbought or price at/above Bollinger upper band,0.6799999999999999,Better,"{""yf_symbol"":""INDIAGLYCO.NS"",""trailingPE"":25.303762,""forwardPE"":null,""priceToBook"":2.7321107,""marketCap"":61757771776,""epsTrailingTwelveMonths"":39.34,""totalRevenue"":38400798720,""fetched_at"":""2025-10-20T15:34:52.981086+00:00""}",TARGET_HIT,2025-10-21,0.0
INDIAMART,INDIAMART,BUY,Stocks,bollinger_rsi,0.787,2376.699951171875,2252.5,2685.0,2468.47,2305.4,,2025-10-21,44.59,2426.51,2315.57,RSI oversold or price at/lower Bollinger band,0.56,Better,"{""yf_symbol"":""INDIAMART.NS"",""trailingPE"":26.14153,""forwardPE"":24.090595,""priceToBook"":6.5546846,""marketCap"":140121358336,""epsTrailingTwelveMonths"":89.31,""totalRevenue"":14724589568,""fetched_at"":""2025-10-20T15:34:53.249639+00:00""}",,,
INDIANB,INDIANB,STRONG SELL,Stocks,bollinger_rsi,0.996,813.2999877929688,642.6,822.8,776.81,837.7,,2025-10-21,75.54,821.66,691.1,RSI overbought and price at/above Bollinger upper band,0.94,Best,"{""yf_symbol"":""INDIANB.NS"",""trailingPE"":9.721658,""forwardPE"":10.093018,""priceToBook"":1.4256784,""marketCap"":1096369438720,""epsTrailingTwelveMonths"":83.71,""totalRevenue"":330552311808,""fetched_at"":""2025-10-20T15:34:53.467186+00:00""}",TARGET_HIT,2025-10-21,0.0
INDIASHLTR,INDIASHLTR,SELL,Stocks,bollinger_rsi,0.797,896.2999877929688,850.1,975.0,861.41,923.19,,2025-10-21,53.9,900.85,858.8,RSI overbought or price at/above Bollinger upper band,0.62,Better,"{""yf_symbol"":""INDIASHLTR.NS"",""trailingPE"":24.15903,""forwardPE"":16.135038,""priceToBook"":3.5701766,""marketCap"":97165557760,""epsTrailingTwelveMonths"":37.1,""totalRevenue"":8628224000,""fetched_at"":""2025-10-21T19:08:52.298628+00:00""}",TARGET_HIT,2025-10-21,0.0
INDIGO,INDIGO,SELL,Stocks,bollinger_rsi,0.797,5913.0,5501.0,6232.5,5682.85,6090.39,,2025-10-21,61.18,5942.69,5522.66,RSI overbought or price at/above Bollinger upper band,0.46,Bad,"{""yf_symbol"":""INDIGO.NS"",""trailingPE"":34.28076,""forwardPE"":28.88294,""priceToBook"":24.476765,""marketCap"":2294018473984,""epsTrailingTwelveMonths"":173.1,""totalRevenue"":817284972544,""fetched_at"":""2025-10-20T15:34:53.977778+00:00""}",TARGET_HIT,2025-10-21,0.0
INDIQUBE,INDIQUBE,BUY,Stocks,bollinger_rsi,0.791,226.16000366210932,201.0,243.8,234.92,219.38,,2025-10-21,48.28,235.7,221.97,RSI oversold or price at/lower Bollinger band,0.65,Better,"{""yf_symbol"":""INDIQUBE.NS"",""trailingPE"":null,""forwardPE"":-1122.3,""priceToBook"":-284.1266,""marketCap"":47139184640,""epsTrailingTwelveMonths"":-6.64,""totalRevenue"":11263139840,""fetched_at"":""2025-10-20T15:34:54.284605+00:00""}",,,
INDOAMIN,INDOAMIN,BUY,Stocks,bollinger_rsi,0.789,135.35000610351562,131.68,167.9,140.58,131.29,,2025-10-21,41.78,141.1,132.39,RSI oversold or price at/lower Bollinger band,0.78,Best,"{""yf_symbol"":""INDOAMIN.NS"",""trailingPE"":14.699223,""forwardPE"":null,""priceToBook"":2.9473028,""marketCap"":9613496320,""epsTrailingTwelveMonths"":9.01,""totalRevenue"":11013301248,""fetched_at"":""2025-10-20T15:34:55.702119+00:00""}",,,
INDOFARM,INDOFARM,SELL,Stocks,bollinger_rsi,0.799,260.989990234375,196.31,271.69,250.82,268.82,,2025-10-21,61.15,261.53,217.2,RSI overbought or price at/above Bollinger upper band,0.54,Better,"{""yf_symbol"":""INDOFARM.NS"",""trailingPE"":45.219204,""forwardPE"":null,""priceToBook"":1.9409797,""marketCap"":11994160128,""epsTrailingTwelveMonths"":5.52,""totalRevenue"":4084909056,""fetched_at"":""2025-10-20T15:34:55.926337+00:00""}",TARGET_HIT,2025-10-21,0.0
INDORAMA,INDORAMA,STRONG SELL,Stocks,bollinger_rsi,0.989,68.88999938964844,48.2,74.25,65.81,70.96,,2025-10-21,72.18,67.24,51.54,RSI overbought and price at/above Bollinger upper band,0.62,Better,"{""yf_symbol"":""INDORAMA.NS"",""trailingPE"":24.6,""forwardPE"":null,""priceToBook"":4.8844132,""marketCap"":17985472512,""epsTrailingTwelveMonths"":2.8,""totalRevenue"":46203400192,""fetched_at"":""2025-10-20T15:34:56.133523+00:00""}",TARGET_HIT,2025-10-21,0.0
INDOTHAI,INDOTHAI,SELL,Stocks,bollinger_rsi,0.705,427.5499877929688,143.65,465.0,412.09,440.38,,2025-10-21,81.07,492.57,193.2,RSI overbought or price at/above Bollinger upper band,0.36,Bad,"{""yf_symbol"":""INDOTHAI.NS"",""trailingPE"":259.18127,""forwardPE"":null,""priceToBook"":24.558098,""marketCap"":54043041792,""epsTrailingTwelveMonths"":1.71,""totalRevenue"":443280000,""fetched_at"":""2025-10-20T15:34:56.438437+00:00""}",TARGET_HIT,2025-10-21,0.0
INDOUS,INDOUS,BUY,Stocks,bollinger_rsi,0.764,131.35000610351562,119.39,175.6,136.33,127.41,,2025-10-21,45.77,142.07,121.93,RSI oversold or price at/lower Bollinger band,0.72,Better,"{""yf_symbol"":""INDOUS.NS"",""trailingPE"":13.552306,""forwardPE"":null,""priceToBook"":3.0397377,""marketCap"":2432676352,""epsTrailingTwelveMonths"":8.89,""totalRevenue"":1098903040,""fetched_at"":""2025-10-20T15:34:56.664038+00:00""}",,,
INDUSINDBK,INDUSINDBK,SELL,Stocks,bollinger_rsi,0.792,758.4500122070312,710.6,808.5,729.05,781.2,,2025-10-21,53.5,770.1,720.41,RSI overbought or price at/above Bollinger upper band,0.6000000000000001,Better,"{""yf_symbol"":""INDUSINDBK.NS"",""trailingPE"":58.80418,""forwardPE"":7.866535,""priceToBook"":0.9094261,""marketCap"":591902998528,""epsTrailingTwelveMonths"":12.92,""totalRevenue"":155407826944,""fetched_at"":""2025-10-20T15:34:56.872161+00:00""}",TARGET_HIT,2025-10-21,0.0
INFOMEDIA,INFOMEDIA,SELL,Stocks,bollinger_rsi,0.764,8.039999961853027,5.79,8.05,7.74,8.28,,2025-10-21,72.94,8.56,6.18,RSI overbought or price at/above Bollinger upper band,0.65,Better,"{""yf_symbol"":""INFOMEDIA.NS"",""trailingPE"":null,""forwardPE"":null,""priceToBook"":-0.6668324,""marketCap"":404063104,""epsTrailingTwelveMonths"":-0.45,""totalRevenue"":5893000,""fetched_at"":""2025-10-20T15:34:57.134950+00:00""}",TARGET_HIT,2025-10-21,0.0
INGERRAND,INGERRAND,BUY,Stocks,bollinger_rsi,0.528,3926.199951171875,3515.0,4477.8,4047.24,3808.41,,2025-10-21,51.76,4194.09,3703.6,RSI oversold or price at/lower Bollinger band,0.36,Bad,"{""yf_symbol"":""INGERRAND.NS"",""trailingPE"":46.50447,""forwardPE"":124.10566,""priceToBook"":20.201529,""marketCap"":123378679808,""epsTrailingTwelveMonths"":83.85,""totalRevenue"":13375336448,""fetched_at"":""2025-10-20T15:34:57.415662+00:00""}",,,
INNOVACAP,INNOVACAP,BUY,Stocks,bollinger_rsi,0.798,802.2000122070312,792.9,954.0,833.44,778.13,,2025-10-21,35.69,873.71,798.82,RSI oversold or price at/lower Bollinger band,0.52,Better,"{""yf_symbol"":""INNOVACAP.NS"",""trailingPE"":35.11669,""forwardPE"":19.170673,""priceToBook"":4.7567353,""marketCap"":45636878336,""epsTrailingTwelveMonths"":22.71,""totalRevenue"":13009479680,""fetched_at"":""2025-10-20T15:34:57.647704+00:00""}",,,
INNOVANA,INNOVANA,SELL,Stocks,bollinger_rsi,0.785,506.7000122070313,461.0,564.8,487.16,521.9,,2025-10-21,51.77,521.45,470.84,RSI overbought or price at/above Bollinger upper band,0.56,Better,"{""yf_symbol"":""INNOVANA.NS"",""trailingPE"":21.840517,""forwardPE"":null,""priceToBook"":5.0097885,""marketCap"":10468422656,""epsTrailingTwelveMonths"":23.2,""totalRevenue"":1104537984,""fetched_at"":""2025-10-21T19:08:52.695809+00:00""}",TARGET_HIT,2025-10-21,0.0
INOXGREEN,INOXGREEN,SELL,Stocks,bollinger_rsi,0.778,263.3999938964844,142.55,266.5,253.3,271.3,,2025-10-21,81.32,273.52,181.38,RSI overbought or price at/above Bollinger upper band,0.42,Bad,"{""yf_symbol"":""INOXGREEN.NS"",""trailingPE"":407.26562,""forwardPE"":null,""priceToBook"":4.3336215,""marketCap"":95662923776,""epsTrailingTwelveMonths"":0.64,""totalRevenue"":2408900096,""fetched_at"":""2025-10-20T15:34:57.931212+00:00""}",TARGET_HIT,2025-10-21,0.0
INOXINDIA,INOXINDIA,SELL,Stocks,bollinger_rsi,0.789,1195.5,1065.0,1263.5,1149.26,1231.37,,2025-10-21,51.98,1221.32,1158.39,RSI overbought or price at/above Bollinger upper band,0.36,Bad,"{""yf_symbol"":""INOXINDIA.NS"",""trailingPE"":46.44522,""forwardPE"":34.652172,""priceToBook"":12.419489,""marketCap"":108507766784,""epsTrailingTwelveMonths"":25.74,""totalRevenue"":13492124672,""fetched_at"":""2025-10-21T19:08:53.202189+00:00""}",TARGET_HIT,2025-10-21,0.0
INSPIRISYS,INSPIRISYS,BUY,Stocks,bollinger_rsi,0.789,89.33999633789062,84.05,110.0,92.79,86.66,,2025-10-21,37.45,98.28,87.29,RSI oversold or price at/lower Bollinger band,0.66,Better,"{""yf_symbol"":""INSPIRISYS.NS"",""trailingPE"":11.880953,""forwardPE"":null,""priceToBook"":6.0795994,""marketCap"":3649057024,""epsTrailingTwelveMonths"":7.56,""totalRevenue"":3686000128,""fetched_at"":""2025-10-20T15:34:58.154224+00:00""}",,,
IOB,IOB,SELL,Stocks,bollinger_rsi,0.799,40.66999816894531,35.51,41.32,39.09,41.89,,2025-10-21,57.09,40.78,38.2,RSI overbought or price at/above Bollinger upper band,0.78,Best,"{""yf_symbol"":""IOB.NS"",""trailingPE"":17.69163,""forwardPE"":44.622223,""priceToBook"":2.2720072,""marketCap"":773543755776,""epsTrailingTwelveMonths"":2.27,""totalRevenue"":139020288000,""fetched_at"":""2025-10-20T15:34:58.384550+00:00""}",TARGET_HIT,2025-10-21,0.0
IPCALAB,IPCALAB,BUY,Stocks,bollinger_rsi,0.794,1281.300048828125,1262.0,1506.9,1331.03,1242.86,,2025-10-21,38.11,1388.28,1264.77,RSI oversold or price at/lower Bollinger band,0.42,Bad,"{""yf_symbol"":""IPCALAB.NS"",""trailingPE"":41.34678,""forwardPE"":26.562174,""priceToBook"":4.6407185,""marketCap"":322470608896,""epsTrailingTwelveMonths"":30.74,""totalRevenue"":91574403072,""fetched_at"":""2025-10-20T15:34:58.618439+00:00""}",,,
ITC,ITC,SELL,Stocks,bollinger_rsi,0.8,412.8500061035156,396.2,427.0,396.75,425.24,,2025-10-21,60.11,412.61,394.37,RSI overbought or price at/above Bollinger upper band,0.56,Better,"{""yf_symbol"":""ITC.NS"",""trailingPE"":25.896551,""forwardPE"":21.796833,""priceToBook"":7.3810334,""marketCap"":5174622945280,""epsTrailingTwelveMonths"":15.95,""totalRevenue"":790403219456,""fetched_at"":""2025-10-20T15:34:58.833691+00:00""}",TARGET_HIT,2025-10-21,0.0
IVC,IVC,BUY,Stocks,bollinger_rsi,0.785,7.869999885559082,7.36,9.18,8.17,7.63,,2025-10-21,39.67,8.35,7.63,RSI oversold or price at/lower Bollinger band,0.8400000000000001,Best,"{""yf_symbol"":""IVC.NS"",""trailingPE"":18.380953,""forwardPE"":null,""priceToBook"":1.1818738,""marketCap"":2427468800,""epsTrailingTwelveMonths"":0.42,""totalRevenue"":441784992,""fetched_at"":""2025-10-20T15:34:59.374139+00:00""}",,,
J&KBANK,J&KBANK,SELL,Stocks,bollinger_rsi,0.792,107.3000030517578,98.5,108.68,103.14,110.52,,2025-10-21,55.97,108.91,100.13,RSI overbought or price at/above Bollinger upper band,1.0,Best,"{""yf_symbol"":""J&KBANK.NS"",""trailingPE"":5.4684777,""forwardPE"":6.626708,""priceToBook"":0.78736264,""marketCap"":117485158400,""epsTrailingTwelveMonths"":19.51,""totalRevenue"":69695094784,""fetched_at"":""2025-10-20T15:34:59.823717+00:00""}",TARGET_HIT,2025-10-21,0.0
JAGRAN,JAGRAN,BUY,Stocks,bollinger_rsi,0.534,71.83999633789062,69.86,73.99,74.07,69.68,,2025-10-21,52.51,72.37,70.66,RSI oversold or price at/lower Bollinger band,1.0,Best,"{""yf_symbol"":""JAGRAN.NS"",""trailingPE"":9.847646,""forwardPE"":5.5721,""priceToBook"":0.80137056,""marketCap"":15475218432,""epsTrailingTwelveMonths"":7.22,""totalRevenue"":19040651264,""fetched_at"":""2025-10-20T15:35:00.047882+00:00""}",,,
JAYAGROGN,JAYAGROGN,BUY,Stocks,bollinger_rsi,0.792,224.1499938964844,221.0,271.1,232.84,217.43,,2025-10-21,37.08,246.87,220.38,RSI oversold or price at/lower Bollinger band,0.8400000000000001,Best,"{""yf_symbol"":""JAYAGROGN.NS"",""trailingPE"":12.082163,""forwardPE"":11.569359,""priceToBook"":1.162417,""marketCap"":6801287680,""epsTrailingTwelveMonths"":18.5,""totalRevenue"":24840099840,""fetched_at"":""2025-10-20T15:35:00.604720+00:00""}",,,
JAYBARMARU,JAYBARMARU,BUY,Stocks,bollinger_rsi,0.784,92.69000244140624,81.0,111.85,96.26,89.91,,2025-10-21,41.12,110.72,89.44,RSI oversold or price at/lower Bollinger band,0.8400000000000001,Best,"{""yf_symbol"":""JAYBARMARU.NS"",""trailingPE"":19.398722,""forwardPE"":null,""priceToBook"":1.7504908,""marketCap"":9862498304,""epsTrailingTwelveMonths"":4.69,""totalRevenue"":23135856640,""fetched_at"":""2025-10-20T15:35:00.906344+00:00""}",,,
JAYNECOIND,JAYNECOIND,BUY,Stocks,bollinger_rsi,0.479,74.1500015258789,52.1,75.8,76.33,71.93,,2025-10-21,60.48,74.82,67.42,RSI oversold or price at/lower Bollinger band,0.78,Best,"{""yf_symbol"":""JAYNECOIND.NS"",""trailingPE"":18.899485,""forwardPE"":null,""priceToBook"":2.7736592,""marketCap"":71203307520,""epsTrailingTwelveMonths"":3.88,""totalRevenue"":67655139328,""fetched_at"":""2025-10-20T15:35:01.142051+00:00""}",,,
JCHAC,JCHAC,BUY,Stocks,bollinger_rsi,0.797,1726.0,1713.5,1785.6,1793.16,1674.22,,2025-10-21,46.7,1744.54,1715.78,RSI oversold or price at/lower Bollinger band,0.36,Bad,"{""yf_symbol"":""JCHAC.NS"",""trailingPE"":123.30704,""forwardPE"":38.189293,""priceToBook"":7.291724,""marketCap"":46739767296,""epsTrailingTwelveMonths"":13.94,""totalRevenue"":26131300352,""fetched_at"":""2025-10-20T15:35:01.387861+00:00""}",,,
JETFREIGHT,JETFREIGHT,BUY,Stocks,bollinger_rsi,0.794,12.800000190734863,11.9,14.89,13.3,12.42,,2025-10-21,39.48,13.36,12.64,RSI oversold or price at/lower Bollinger band,0.8999999999999999,Best,"{""yf_symbol"":""JETFREIGHT.NS"",""trailingPE"":13.031251,""forwardPE"":null,""priceToBook"":0.9388368,""marketCap"":580511360,""epsTrailingTwelveMonths"":0.96,""totalRevenue"":4161974016,""fetched_at"":""2025-10-20T15:35:01.599769+00:00""}",,,
JHS,JHS,STRONG SELL,Stocks,bollinger_rsi,0.99,13.289999961853027,10.02,13.85,12.7,13.69,,2025-10-21,72.02,13.01,10.01,RSI overbought and price at/above Bollinger upper band,0.65,Better,"{""yf_symbol"":""JHS.NS"",""trailingPE"":null,""forwardPE"":8.536424,""priceToBook"":0.6182551,""marketCap"":1103435136,""epsTrailingTwelveMonths"":-2.17,""totalRevenue"":945228992,""fetched_at"":""2025-10-20T15:35:01.855142+00:00""}",TARGET_HIT,2025-10-21,0.0
JINDALSAW,JINDALSAW,BUY,Stocks,bollinger_rsi,0.793,191.0399932861328,184.5,224.7,198.45,185.31,,2025-10-21,37.98,217.81,188.13,RSI oversold or price at/lower Bollinger band,1.0,Best,"{""yf_symbol"":""JINDALSAW.NS"",""trailingPE"":8.671003,""forwardPE"":6.6524067,""priceToBook"":0.98558074,""marketCap"":118895099904,""epsTrailingTwelveMonths"":21.52,""totalRevenue"":186361741312,""fetched_at"":""2025-10-20T15:35:02.076825+00:00""}",,,
JINDRILL,JINDRILL,STRONG BUY,Stocks,bollinger_rsi,0.993,554.1500244140625,528.0,649.4,578.98,537.53,,2025-10-21,29.88,618.54,544.46,RSI oversold and price at/lower Bollinger band,1.0,Best,"{""yf_symbol"":""JINDRILL.NS"",""trailingPE"":6.657946,""forwardPE"":null,""priceToBook"":0.99839425,""marketCap"":15857011712,""epsTrailingTwelveMonths"":82.18,""totalRevenue"":9110599680,""fetched_at"":""2025-10-20T15:35:02.534992+00:00""}",,,
JISLDVREQS,JISLDVREQS,BUY,Stocks,bollinger_rsi,0.788,31.809999465942383,26.0,35.48,33.04,30.86,,2025-10-21,45.56,34.46,31.04,RSI oversold or price at/lower Bollinger band,0.6000000000000001,Better,"{""yf_symbol"":""JISLDVREQS.NS"",""trailingPE"":64.87755,""forwardPE"":null,""priceToBook"":0.39092475,""marketCap"":36891828224,""epsTrailingTwelveMonths"":0.49,""totalRevenue"":58471301120,""fetched_at"":""2025-10-20T15:35:02.784863+00:00""}",,,
JKTYRE,JKTYRE,STRONG SELL,Stocks,bollinger_rsi,0.99,421.2000122070313,311.0,427.0,402.38,433.84,,2025-10-21,78.92,411.33,346.53,RSI overbought and price at/above Bollinger upper band,0.6799999999999999,Better,"{""yf_symbol"":""JKTYRE.NS"",""trailingPE"":25.530813,""forwardPE"":11.737728,""priceToBook"":2.3640175,""marketCap"":114663686144,""epsTrailingTwelveMonths"":16.39,""totalRevenue"":149227798528,""fetched_at"":""2025-10-20T15:35:03.007403+00:00""}",TARGET_HIT,2025-10-21,0.0
JLHL,JLHL,SELL,Stocks,bollinger_rsi,0.797,1560.300048828125,1370.7,1590.0,1499.57,1607.11,,2025-10-21,62.1,1567.96,1475.53,RSI overbought or price at/above Bollinger upper band,0.36,Bad,"{""yf_symbol"":""JLHL.NS"",""trailingPE"":53.50375,""forwardPE"":41.22374,""priceToBook"":7.589038,""marketCap"":102925549568,""epsTrailingTwelveMonths"":29.34,""totalRevenue"":13205860352,""fetched_at"":""2025-10-20T15:35:03.301919+00:00""}",TARGET_HIT,2025-10-21,0.0
JMA,JMA,BUY,Stocks,bollinger_rsi,0.531,91.54000091552734,85.88,97.5,94.37,88.79,,2025-10-21,51.57,94.11,87.46,RSI oversold or price at/lower Bollinger band,1.0,Best,"{""yf_symbol"":""JMA.NS"",""trailingPE"":7.93374,""forwardPE"":null,""priceToBook"":0.83570576,""marketCap"":2078535936,""epsTrailingTwelveMonths"":11.47,""totalRevenue"":5658269184,""fetched_at"":""2025-10-20T15:35:03.527900+00:00""}",,,
